PR_OTV,PROB,NP,M_YCH,K_PRED,K_NPU,KTP,TER,GR,OKD2,OKD3,FSOB,SEK_EK,V_DE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252
1,"",0,1,29042410,41703410000010,12,41703,410,"70.32.0","23.61.0",11,11,1,42,21,1035.1,1035.1,1418,1418,0,0,0,0,0,0,0,0,0,0,200,200,-582.9,-582.9,0,0,0,0,0,0,0,0,-582.9,5173.6,5555.9,0,0,2610.3,2580.4,0,0,2019.8,2385.6,543.5,589.9,0,0,0,0,1618,1618,0,0,337.3,337.3,3,3,0,0,0,0,334.3,334.3,0,0,0,0,1073.3,1073.3,185.2,185.2,0,0,14.4,14.4,0,0,0,0,0,0,0,0,0,0,7.8,7.8,0,0,0,0,0,0,5.8,5.8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1035.1,0,0,1870.1,0,7124.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.1,0,0,1870.1,0,7124.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,5966598,41703410000010,51,41703,410,"41.00.0","36.00.0",12,11,1,145,72.5,12162.5,12162.5,12891.3,12891.3,0,0,59.1,59.1,0,0,0,0,0,0,1347.7,1347.7,-2017.4,-2017.4,0,0,0,0,0,0,0,0,-2017.4,39647.2,39289.4,0,0,39628.2,39281.4,0,0,0,0,19,8,0,0,0,0,14239,14239,0,0,3420.3,3420.3,1301.8,1301.8,0,0,0,0,1624.1,1624.1,442.9,442.9,51.5,51.5,4831.8,4831.8,833.5,833.5,2661.8,2661.8,539.9,539.9,35.2,35.2,0,0,984.5,984.5,0,0,0,0,595,595,436.2,436.2,8.8,8.8,0,0,32,32,0,0,0,0,0,0,118,118,337,337,0,0,0,0,12221.6,0,0,8031.4,968.5,262.8,0,57152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12221.6,0,0,8031.4,968.5,262.8,0,57152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,22570413,41703204808010,51,41703,204,"74.20.5","71.12.0",11,62,1,25,12,2388.9,2388.9,1649.3,1649.3,0,0,0,0,0,0,0,0,0,0,525.5,525.5,214.1,214.1,0,0,0,0,0,0,0,0,214.1,96.9,101,0,0,8.1,10,0,0,0,0,88.8,91,0,0,0,0,2174.8,2174.8,0,0,393.7,393.7,0,0,240,240,0,0,21.8,21.8,60.9,60.9,71,71,1289.6,1289.6,222.5,222.5,27,27,10.2,10.2,133.3,133.3,0,0,0,0,0,0,0,0,80.3,80.3,70.8,70.8,4,4,0,0,5.5,5.5,0,0,0,0,0,0,0,0,18.2,18.2,0,0,0,0,2388.9,0,0,72,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388.9,0,0,72,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,3,3403537,41703204808010,23,41703,204,"90.01.0","68.20.0",20,12,1,3,1.5,44.7,44.7,44.1,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0.6,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,44.1,44.1,0,0,7.5,7.5,0,0,2,2,0,0,0.5,0.5,5,5,0,0,27,27,4.6,4.6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,44.7,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,20497209,41703410000010,21,41703,410,"45.34.0","43.21.0",20,12,1,30,5.9,0,0,393,393,0,0,57.7,57.7,57.7,57.7,0,0,0,0,381.5,381.5,-716.8,-716.8,0,0,0,0,0,0,0,0,-716.8,9365.2,9401.7,0,0,2906.6,2943.1,6458.6,6458.6,0,0,0,0,0,0,0,0,774.5,774.5,0,0,293.7,293.7,23.7,23.7,0,0,0,0,72.2,72.2,197.8,197.8,0,0,222.6,222.6,38.4,38.4,14.8,14.8,20,20,0,0,0,0,44,44,35.6,35.6,19,19,86.4,86.4,0,0,8.7,8.7,0,0,4,4,0,0,57.7,57.7,0,0,16,16,0,0,0,0,0,0,57.7,0,0,3531.6,0,10034.8,0,583.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7,0,0,3531.6,0,10034.8,0,583.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,24631395,41703215840060,22,41703,215,"11.10.1","06.10.0",20,12,1,2,0.9,7272.4,7272.4,6796.2,6796.2,0,0,0,0,0,0,0,0,0,0,626.4,626.4,-150.2,-150.2,0,0,0,0,0,0,0,0,-150.2,1960.7,1556.9,0,0,0,0,0,0,1960.7,1556.9,0,0,0,0,0,0,7422.6,7422.6,0,0,644.4,644.4,407.9,407.9,0,0,0,0,149.2,149.2,87.3,87.3,0,0,50,50,8.6,8.6,5632,5632,218.2,218.2,204,204,0,0,285.5,285.5,0,0,0,0,357.1,357.1,354,354,0.2,0.2,0,0,2.9,2.9,0,0,0,0,0,0,0,0,22.8,22.8,0,0,0,0,7272.4,0,0,0,0,5133.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7272.4,0,0,0,0,5133.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,22156033,41703215600010,12,41703,215,"40.30.3","35.30.0",12,11,1,24,13.7,10722.9,10722.9,9497.7,9497.7,0,0,0,0,0,0,0,0,460.6,460.6,705.9,705.9,58.7,58.7,0,0,0,0,0,0,0,0,58.7,1108.3,1323.6,0,0,467.1,525.6,0,0,0,0,641.2,798,0,0,0,0,10664.2,10664.2,0,0,7391.8,7391.8,84.6,84.6,0,0,0,0,581.1,581.1,6692.1,6692.1,34,34,1128.2,1128.2,194.6,194.6,450,450,0,0,24.6,24.6,0,0,180,180,0,0,0,0,129,129,120,120,5,5,0,0,4,4,0,0,0,0,0,0,0,0,1166,1166,0,0,0,0,10722.9,0,0,10551.7,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10722.9,0,0,10551.7,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,22576444,41703215600010,14,41703,215,"90.03.0","38.11.0",12,11,1,47,21,625.4,625.4,2526.4,2526.4,0,0,2000.3,2000.3,0,0,0,0,0,0,0,0,99.3,99.3,0,0,0,0,0,0,0,0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526.4,2526.4,0,0,662.6,662.6,0,0,0,0,0,0,0,0,210,210,452.6,452.6,1306.4,1306.4,225.3,225.3,0,0,13.3,13.3,1.5,1.5,0,0,0,0,0,0,0,0,17.5,17.5,1,1,2.5,2.5,0,0,6,6,0,0,8,8,0,0,0,0,299.8,299.8,0,0,0,0,2625.7,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625.7,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,29270878,41703410000010,23,41703,410,"92.20.0","60.20.0",20,12,1,13,5.2,300.6,300.6,0,0,0,0,0,0,0,0,0,0,0,0,422.7,422.7,-122.1,-122.1,0,0,0,0,0,0,0,0,-122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.7,422.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,351,60.5,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,11.2,0,0,1.6,1.6,0,0,8.4,8.4,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,300.6,0,0,134.2,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.6,0,0,134.2,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,21143910,41703215836010,23,41703,215,"52.31.0","47.73.0",20,12,1,5,2.3,736,736,220,220,20,20,0,0,0,0,0,0,0,0,515.9,515.9,0.1,0.1,0,0,0,0,0,0,0,0,0.1,98.8,110,98.8,110,0,0,0,0,0,0,0,0,0,0,0,0,735.9,735.9,20,20,3.4,3.4,0,0,0,0,0,0,1.2,1.2,2.2,2.2,0,0,607,607,104.7,104.7,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,3.4,0,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,3.4,0,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,21743126,41703410000010,51,41703,410,"74.60.0","80.10.0",11,62,1,143,71.5,11362.6,11362.6,0,0,0,0,0,0,0,0,0,0,0,0,8773.6,8773.6,2589,2589,0,0,0,0,0,0,0,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8773.6,8773.6,0,0,284.4,284.4,0,0,0,0,0,0,51.1,51.1,89,89,144.3,144.3,7738.8,7738.8,112.3,112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,21.3,0,0,0,0,0,0,21.3,21.3,0,0,0,0,0,0,0,0,616.8,616.8,0,0,0,0,11362.6,0,0,241.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11362.6,0,0,241.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,3,827159,41703215804010,32,41703,215,"01.22.1","01.45.0",20,12,1,1,0.4,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,28,28,20,20,0,0,0,0,0,0,8,8,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,22724342,41703215804010,23,41703,215,"17.11.1","13.10.1",20,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.3,786.3,0,0,0,0,0,0,0,0,786.3,786.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17019.5,0,0,0,70817.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17019.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70817.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,3,20591227,41703204808010,14,41703,204,"41.00.0","36.00.0",12,11,1,13,6.2,449.2,449.2,449.2,449.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3,59.3,0,0,0,0,0,0,0,0,64.3,59.3,0,0,0,0,449.2,449.2,0,0,172.7,172.7,0,0,96.2,96.2,0,0,62,62,14.5,14.5,0,0,216.9,216.9,37.4,37.4,0,0,21.2,21.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.2,0,0,132.3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.2,0,0,132.3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,22287686,41703410000010,23,41703,410,"15.93.0","11.02.0",20,12,1,9,1.9,908.3,908.3,723.3,723.3,0,0,0,0,0,0,0,0,17.4,17.4,81.1,81.1,86.5,86.5,0,0,0,0,0,0,0,0,86.5,4471,4471,0,0,2636.1,2636.1,1438.8,1438.8,0,0,396.1,396.1,0,0,0,0,821.8,821.8,0,0,627.2,627.2,566.3,566.3,0,0,0,0,43,43,17.9,17.9,0,0,74.7,74.7,12.9,12.9,0,0,4.5,4.5,0,0,0,0,0,0,63.7,63.7,0,0,38.8,38.8,0,0,2.1,2.1,0,0,3.2,3.2,0,0,6.5,6.5,0,0,27,27,0,0,0,0,0,0,908.3,0,0,121.5,0,37.2,0,2399.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.3,0,0,121.5,0,37.2,0,2399.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,22726140,41703215600010,22,41703,215,"11.10.1","06.10.0",20,13,1,3,1.4,0,0,93.1,93.1,0,0,0,0,0,0,0,0,0,0,0,0,-93.1,-93.1,0,0,0,0,0,0,0,0,-93.1,23.4,23.4,0,0,0,0,0,0,0,0,23.4,23.4,0,0,0,0,93.1,93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,71.4,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.4,0,0,0.2,0.2,0,0,0,0,9.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25528.1,0,1457.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25528.1,0,1457.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,27506880,41703215600010,23,41703,215,"11.10.1","06.10.0",20,13,1,15,7.1,0,0,1131.1,1131.1,0,0,0,0,0,0,0,0,0,0,0,0,-1131.1,-1131.1,0,0,0,0,0,0,0,0,-1131.1,44969.7,44969.7,0,0,0,0,0,0,10273.1,10273.1,34696.6,34696.6,0,0,0,0,1131.1,1131.1,0,0,67.3,67.3,0,0,0,0,0,0,34.7,34.7,4,4,28.6,28.6,498,498,85.9,85.9,370.4,370.4,0,0,16,16,0,0,0,0,0,0,0,0,93.5,93.5,0,0,0,0,0,0,0,0,0,0,18.2,18.2,0,0,75.3,75.3,0,0,0,0,0,0,0,0,0,5126.8,0,64607.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5126.8,0,64607.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",0,1,20578089,41703410000010,21,41703,410,"45.31.0","43.21.0",20,12,1,8,4,400,400,0,0,0,0,0,0,0,0,0,0,0,0,476.4,476.4,-76.4,-76.4,0,0,0,0,0,0,0,0,-76.4,270.6,270.6,0,0,270.6,270.6,0,0,0,0,0,0,0,0,0,0,476.4,476.4,0,0,316,316,272.4,272.4,0,0,0,0,33.4,33.4,10.2,10.2,0,0,104.5,104.5,18,18,0,0,25.2,25.2,0,0,0,0,0,0,0,0,0,0,12.7,12.7,0,0,0,0,0,0,3.1,3.1,0,0,4.6,4.6,5,5,0,0,0,0,0,0,0,0,400,0,0,1956.8,0,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,1956.8,0,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,23991921,41703215600010,23,41703,215,"11.10.1","06.10.0",20,12,1,6,2.8,526.5,526.5,484.7,484.7,0,0,0,0,0,0,0,0,0,0,0,0,41.8,41.8,0,0,0,0,0,0,0,0,41.8,3984.6,3984.6,0,0,0,0,0,0,166.9,166.9,3817.7,3817.7,0,0,0,0,484.7,484.7,0,0,15.7,15.7,0,0,0,0,0,0,15.7,15.7,0,0,0,0,163.5,163.5,28.2,28.2,217.2,217.2,35.6,35.6,0,0,0,0,0,0,0,0,0,0,24.5,24.5,0,0,0,0,0,0,0,0,0,0,24.5,24.5,0,0,0,0,0,0,0,0,0,0,526.5,0,0,4756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.5,0,0,4756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,1,27950936,41703215600010,23,41703,215,"11.10.1","06.10.0",20,13,1,19,9.1,22687.5,22687.5,22331.6,22331.6,0,0,0,0,0,0,0,0,0,0,0,0,355.9,355.9,0,0,0,0,0,0,0,0,355.9,316736.2,315736.2,0,0,0,0,69669,69669,3410.5,2410.5,243656.7,243656.7,0,0,0,0,22331.6,22331.6,0,0,2843.4,2843.4,1579,1579,0,0,0,0,467.7,467.7,796.7,796.7,0,0,279,279,51.2,51.2,12436.5,12436.5,1134.4,1134.4,3593.4,3593.4,0,0,0,0,0,0,0,0,1993.7,1993.7,382.2,382.2,0,0,0,0,19.7,19.7,0,0,504.5,504.5,0,0,1087.3,1087.3,0,0,0,0,0,0,22687.5,0,0,71458.9,0,836904.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22687.5,0,0,71458.9,0,836904.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"",3,3,20042176,41703204808010,51,41703,204,"74.20.1","71.11.0",12,62,1,16,7.7,2132.1,2132.1,2030.1,2030.1,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,102,91.7,91.7,0,0,9.6,9.6,0,0,0,0,82.1,82.1,0,0,0,0,2030.1,2030.1,0,0,117,117,0,0,47,47,0,0,24,24,46,46,0,0,1379.5,1379.5,237.9,237.9,45,45,38,38,78,78,0,0,0,0,0,0,0,0,83.7,83.7,75,75,2.5,2.5,0,0,6.2,6.2,0,0,0,0,0,0,0,0,51,51,0,0,0,0,2132.1,0,0,5,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132.1,0,0,5,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
